Product Type: Litetrack Iridium-150
Product ID: 91038
Firmware Version: V8.92.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites
09.07.2019 12:00:33,46.6419579,10.1849204,1923.16,33,30.5,1.8,5
09.07.2019 16:01:10,46.6295789,10.2084361,1496.93,70,17.5,3.8,4
09.07.2019 20:00:35,46.6382352,10.2333351,2336.09,34,11.5,1.8,6
09.07.2019 22:00:33,46.6552908,10.2004536,2014.26,33,10.0,1.6,5
10.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,8.5,0,0
10.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,7.5,0,0
10.07.2019 08:01:04,46.6414340,10.1922450,2107.46,64,23.0,2.6,5
10.07.2019 12:00:33,46.6414473,10.1921923,2100.56,33,29.5,1.2,8
10.07.2019 16:00:33,46.6415253,10.1949685,2124.00,33,26.0,1,10
10.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,9.0,0,0
10.07.2019 22:00:51,46.6436987,10.1951841,2147.49,51,8.0,3,5
11.07.2019 00:00:35,46.6411912,10.1853886,1888.13,35,17.5,1.4,5
11.07.2019 04:01:05,46.6405537,10.1851357,1904.18,64,20.5,1.2,6
11.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,16.0,0,0
11.07.2019 12:00:34,46.6420524,10.1856596,1928.37,34,29.0,1.4,7
11.07.2019 16:00:36,46.6420479,10.1870752,1938.47,36,23.0,1.2,7
11.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,10.5,0,0
11.07.2019 22:00:33,46.6424810,10.1948314,2140.56,33,6.5,2.2,6
12.07.2019 00:01:10,46.6391999,10.1777681,1764.38,70,7.5,3.8,4
12.07.2019 04:01:10,46.6456399,10.1801036,0.40,70,8.0,2.2,3
12.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,29.0,0,0
12.07.2019 12:00:34,46.6405234,10.1851403,1897.74,34,27.0,1.2,8
12.07.2019 16:01:06,46.6416834,10.1948572,2121.15,66,17.0,1,10
12.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,17.0,0,0
12.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,10.0,0,0
13.07.2019 00:01:08,46.6423418,10.1827940,1863.60,70,20.5,2.4,4
13.07.2019 04:01:06,46.6511867,10.2051320,2274.52,66,6.0,1.4,6
13.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,15.5,0,0
13.07.2019 12:00:33,46.6412418,10.1854598,1891.07,34,32.0,3,5
13.07.2019 16:01:06,46.6341802,10.2128853,2224.15,66,12.5,4.4,5
13.07.2019 20:00:36,46.6456328,10.2412346,2376.25,36,6.5,2.4,5
13.07.2019 22:01:10,46.6571049,10.1976725,1895.37,70,10.0,7.4,4
14.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,11.5,0,0
14.07.2019 04:00:52,46.6413020,10.1846389,1905.39,53,22.0,2.2,6
14.07.2019 08:00:59,46.6413609,10.1852238,1903.33,60,25.5,2.8,5
14.07.2019 12:00:51,46.6493243,10.1814131,0.17,70,34.0,3.8,3
14.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
14.07.2019 20:01:05,46.6642239,10.2086976,1848.22,65,13.0,2,5
14.07.2019 22:01:07,46.6149108,10.2693021,0.05,70,10.0,32.6,3
15.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,9.5,0,0
15.07.2019 04:01:07,46.6458575,10.1873525,-0.44,70,21.0,3.4,3
15.07.2019 08:01:04,46.6153588,10.1810664,-0.24,70,25.5,14.4,3
15.07.2019 12:00:53,46.6415281,10.1853125,1917.40,54,26.0,2.4,5
15.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,17.5,0,0
15.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,9.5,0,0
15.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,10.0,0,0
16.07.2019 00:00:35,46.6499364,10.2020498,2211.87,36,6.0,1.2,7
16.07.2019 04:00:33,46.6416136,10.1845957,1944.18,34,17.0,2.4,5
16.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,10.0,0,0
16.07.2019 12:00:51,46.6421127,10.1856326,1927.54,52,27.0,1.6,5
16.07.2019 16:01:08,46.6447451,10.1929525,2149.01,70,25.5,2.8,4
16.07.2019 20:01:07,46.6568651,10.1946318,1810.54,70,13.0,5,4
16.07.2019 22:00:51,46.6629096,10.2159944,1884.38,53,16.5,1.6,5
17.07.2019 00:01:06,46.7812807,10.0814681,-0.38,70,8.5,49.2,3
17.07.2019 04:00:33,46.6415104,10.1846364,1857.37,35,20.5,1.4,5
17.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,12.0,0,0
17.07.2019 12:00:33,46.6642380,10.2176663,1868.74,35,27.0,2,5
17.07.2019 16:00:33,46.6412711,10.1852779,1908.63,35,24.5,1.8,7
17.07.2019 20:01:07,46.6561800,10.2038860,-0.01,70,19.0,7.6,3
17.07.2019 22:00:35,46.6412818,10.1855382,1904.75,36,23.0,1.6,5
18.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,11.0,0,0
18.07.2019 04:01:07,46.6692551,10.2022937,396.59,70,7.5,3.2,4
18.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
18.07.2019 12:01:05,46.6660891,10.2121831,1923.38,66,27.0,1.4,5
18.07.2019 16:01:03,46.6655620,10.2138101,1905.81,65,25.0,1.6,8
18.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,11.5,0,0
18.07.2019 22:01:10,46.6632174,10.2122560,1860.32,70,9.5,3.4,4
19.07.2019 00:01:07,46.6634462,10.2129159,-0.52,70,21.5,3,3
19.07.2019 04:00:58,46.6414035,10.1851573,1908.49,60,26.5,1.2,6
19.07.2019 08:00:33,46.6416921,10.1855481,1922.19,35,21.5,2,5
19.07.2019 12:01:03,46.6414423,10.1855758,1933.29,65,26.0,1.4,5
19.07.2019 16:00:34,46.6417998,10.1856707,1932.89,36,25.0,1.2,7
19.07.2019 20:01:06,46.6527711,10.1948356,0.14,70,25.0,5.2,3
19.07.2019 22:00:33,46.6400011,10.2078542,2394.10,33,10.0,1.4,6
20.07.2019 00:00:38,46.6370018,10.2003864,2394.11,38,10.0,23.8,3
20.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,10.5,0,0
20.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,15.5,0,0
20.07.2019 12:01:08,46.6487819,10.1929778,-0.67,70,32.0,3.4,3
20.07.2019 16:00:34,46.6420915,10.1855940,1924.27,34,30.5,3.6,5
20.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,18.0,0,0
20.07.2019 22:00:33,46.6432081,10.2122744,2548.33,33,11.5,1.4,6
21.07.2019 00:01:10,46.6171738,10.2050189,2548.56,70,11.0,20.8,3
21.07.2019 04:01:09,46.6594133,10.2183334,0.42,70,23.0,5.2,3
21.07.2019 08:00:57,46.6417758,10.1953967,2126.58,57,22.5,1.8,5
21.07.2019 12:01:06,46.6415314,10.1852341,1908.81,70,26.0,3.2,4
21.07.2019 16:00:33,46.6414754,10.1850858,1903.68,30,28.0,1.6,8
21.07.2019 20:00:35,46.6414066,10.1849108,1905.40,35,26.0,2.4,5
21.07.2019 22:00:06,46.6643766,10.2069299,1793.70,6,10.0,8.2,4
22.07.2019 00:01:08,46.6414796,10.1842791,-0.28,70,20.0,2.4,3
22.07.2019 04:01:04,46.6412541,10.1849180,1899.42,64,20.0,1.2,5
22.07.2019 08:01:10,46.6514335,10.1857152,0.24,70,20.5,4.8,3
22.07.2019 12:01:10,46.6413718,10.1855461,1902.19,70,33.0,3.2,4
22.07.2019 16:00:36,46.6413521,10.1849111,1915.26,36,30.0,2,8
22.07.2019 20:01:06,46.6338984,10.2148582,0.60,70,14.5,4,3
22.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,14.0,0,0
23.07.2019 00:01:10,46.6436534,10.1856201,-0.15,70,13.5,2.4,3
23.07.2019 04:00:33,46.6306913,10.2048186,2077.53,34,8.5,3.6,5
23.07.2019 08:00:33,46.6418001,10.1930021,2100.65,34,21.0,1,7
23.07.2019 12:00:36,46.6413728,10.1850755,1906.20,36,30.5,3,5
23.07.2019 16:00:36,46.6415034,10.1852219,1880.11,36,33.0,3,5
23.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,18.0,0,0
23.07.2019 22:01:08,46.6728559,10.1960502,-0.26,70,17.0,6.6,3
24.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
24.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,13.5,0,0
24.07.2019 08:00:53,46.6483663,10.1864603,0.32,70,24.5,3,3
24.07.2019 12:00:34,46.6412901,10.1862022,1938.27,35,32.0,1.2,5
24.07.2019 16:00:35,46.6414813,10.1944663,2117.62,35,27.5,1,9
24.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,20.0,0,0
24.07.2019 22:00:35,46.6440371,10.1949162,2164.22,36,14.5,1.4,7
25.07.2019 00:01:01,46.6330591,10.1887540,3674.84,62,14.5,2.8,4
25.07.2019 04:01:08,46.6659082,10.2159086,1781.50,70,25.5,3,4
25.07.2019 08:01:10,46.6666344,10.2211689,0.55,70,24.5,1.8,3
25.07.2019 12:01:10,46.6730363,10.2281795,0.08,70,28.0,0,0
25.07.2019 16:00:36,46.6667266,10.2059500,1945.86,37,24.5,1.8,8
25.07.2019 20:01:07,46.6703353,10.2107208,0.12,70,16.0,3,3
25.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
26.07.2019 00:01:07,46.6370291,10.2083426,2292.20,70,13.5,2.2,4
26.07.2019 04:01:10,46.6412027,10.1854943,1922.68,70,15.0,1.6,4
26.07.2019 08:00:57,46.6417945,10.1857396,1930.69,59,31.0,1.6,5
26.07.2019 12:00:33,46.6413979,10.1921148,2134.63,35,25.0,1.6,5
26.07.2019 16:00:51,46.6473394,10.1963327,2201.21,53,17.0,2.6,5
26.07.2019 20:01:07,46.6498949,10.2075799,2414.26,70,12.0,2.6,4
26.07.2019 22:01:10,46.6532159,10.2112874,2276.04,70,12.0,3,4
27.07.2019 00:01:10,46.6642334,10.2088714,1832.10,70,10.0,1.8,4
27.07.2019 04:01:07,46.6402309,10.1846022,1876.19,70,28.5,2.4,4
27.07.2019 08:00:33,46.6418285,10.1850443,1913.36,35,24.0,1.6,5
27.07.2019 12:01:07,46.6348589,10.1991845,0.17,70,19.5,3.6,3
27.07.2019 16:00:35,46.6221628,10.2146076,2132.97,37,17.5,3.6,7
27.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,12.0,0,0
27.07.2019 22:01:10,46.6483023,10.1901513,0.15,70,11.0,3,3
28.07.2019 00:00:51,46.6783366,10.1606161,1932.32,53,11.5,1.4,5
28.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,19.0,0,0
28.07.2019 08:01:07,46.6523240,10.1701913,1768.73,70,22.0,2,4
28.07.2019 12:01:07,46.6522169,10.1702635,1801.97,70,28.0,4.2,4
28.07.2019 16:01:00,46.6432565,10.1964891,2191.16,62,19.5,2.2,6
28.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,10.5,0,0
28.07.2019 22:01:06,46.6641628,10.2051783,1834.00,70,11.5,3.2,4
29.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,12.0,0,0
29.07.2019 04:00:36,46.6410713,10.1868556,1943.36,35,21.0,2,5
29.07.2019 08:01:06,46.6348233,10.1696823,-0.23,70,20.0,6.8,3
29.07.2019 12:01:12,46.6478735,10.1975958,-0.22,70,27.0,3.2,3
29.07.2019 16:00:35,46.6333953,10.2207053,2324.48,34,23.0,1.4,9
29.07.2019 20:00:33,46.6436089,10.1933189,2133.54,33,11.5,2.2,5
29.07.2019 22:00:35,46.6599021,10.1723558,1810.84,34,11.5,3,5
30.07.2019 00:01:05,46.6552215,10.1680647,1807.03,70,22.5,2.4,4
30.07.2019 04:01:10,46.6391133,10.1855260,1871.13,70,20.0,4.4,4
30.07.2019 08:01:07,46.6410835,10.1849718,1195.24,70,22.0,2,4
30.07.2019 12:00:33,46.6270748,10.2218650,2044.74,33,30.5,3.4,5
30.07.2019 16:00:35,46.6291737,10.2240000,2078.76,35,23.0,3.4,6
30.07.2019 20:00:35,46.6413540,10.2227068,2458.33,35,12.5,1.6,7
30.07.2019 22:00:35,46.6394087,10.2115527,2416.41,35,11.0,1.8,6
31.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,12.5,0,0
31.07.2019 04:01:09,46.6545374,10.2038030,22.46,70,22.0,3.2,4
31.07.2019 08:01:10,46.6414829,10.1928836,1634.70,70,20.5,2,4
31.07.2019 12:01:10,46.6395370,10.1940392,2038.45,70,30.5,2.4,4
31.07.2019 16:00:36,46.6413757,10.1922065,2099.82,36,25.5,0.8,10
31.07.2019 20:00:33,46.6637375,10.2099742,1838.75,34,11.5,1.4,5
31.07.2019 22:01:10,46.6648494,10.1686697,1838.97,70,12.5,4.2,3
01.08.2019 00:01:10,46.5523085,10.1131242,-0.06,70,11.5,49.2,3
01.08.2019 04:00:58,46.6365692,10.2070127,2248.34,59,20.0,1.6,5
01.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,26.5,0,0
01.08.2019 12:00:34,46.6393632,10.2034099,2253.40,35,28.5,1.4,6
01.08.2019 16:00:35,46.6414106,10.1921725,2100.29,35,31.0,0.8,9
01.08.2019 20:00:35,46.6393618,10.2080361,2378.71,35,12.5,2,6
01.08.2019 22:00:10,46.6310304,10.2146749,2240.00,11,11.5,2.8,5
02.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,12.0,0,0
02.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,19.0,0,0
02.08.2019 08:01:07,46.6545117,10.1740522,96.65,70,19.5,1.6,4
02.08.2019 12:01:10,46.6491020,10.1768035,1592.61,70,20.5,3.4,4
02.08.2019 16:01:10,0.0000000,0.0000000,0.00,70,24.0,0,0
02.08.2019 20:01:10,46.6579893,10.1708652,1373.56,70,11.5,2.4,5
02.08.2019 22:01:08,46.6479097,10.1953327,0.09,70,10.0,5,3
03.08.2019 00:00:51,46.6392965,10.1878224,1916.54,52,9.5,3.4,5
03.08.2019 04:01:10,46.6257170,10.2203222,-0.03,70,8.0,3.8,3
03.08.2019 08:01:10,46.6358042,10.2071142,2226.90,70,16.5,1.6,4
03.08.2019 12:00:59,46.6362804,10.2064890,2251.17,60,31.0,2,5
03.08.2019 16:01:06,46.6359122,10.2064543,2229.31,67,26.0,4.8,5
03.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,12.5,0,0
03.08.2019 22:01:10,0.0000000,0.0000000,0.00,70,7.5,0,0
04.08.2019 00:01:07,46.6360576,10.2065309,2215.42,70,20.0,2.6,4
04.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,5.5,0,0
04.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,15.5,0,0
04.08.2019 12:01:00,46.6414042,10.1921702,2100.96,61,30.5,1.6,6
04.08.2019 16:00:33,46.6413991,10.1921574,2100.12,35,30.0,1.4,6
04.08.2019 20:00:35,46.6501090,10.2059786,2362.90,36,13.5,1.4,6
04.08.2019 22:00:36,46.6533414,10.2114741,2273.86,37,20.5,2.8,5
05.08.2019 00:00:34,46.6364041,10.2069801,2232.68,36,15.5,1.6,6
05.08.2019 04:00:33,46.6353007,10.2065334,2215.14,35,16.5,2,5
05.08.2019 08:01:10,46.6363813,10.2094746,1933.83,70,23.0,1.6,4
05.08.2019 12:00:35,46.6359371,10.2101064,2278.97,36,26.0,2.4,5
05.08.2019 16:01:10,46.6394596,10.2073302,1430.39,70,23.0,2.6,5
05.08.2019 20:00:35,46.6592332,10.1964635,1809.53,36,15.0,3,5
05.08.2019 22:01:10,0.0000000,0.0000000,0.00,70,14.0,0,0
06.08.2019 00:00:35,46.6424260,10.1947299,2139.45,37,12.5,0.8,8
06.08.2019 04:00:35,46.6312609,10.2007833,1998.45,37,17.5,3,5
06.08.2019 08:00:51,46.6305323,10.2032540,2058.46,53,23.5,1.2,5
06.08.2019 12:00:35,46.6305669,10.2033018,2057.58,37,28.0,2.8,5
06.08.2019 16:00:35,46.6305224,10.2032902,2059.50,37,35.0,1.8,7
06.08.2019 20:01:07,46.6285993,10.1719134,-0.08,70,11.5,5.2,3
06.08.2019 22:01:10,0.0000000,0.0000000,0.00,70,10.5,0,0
07.08.2019 00:01:04,46.6636487,10.1765503,0.24,70,23.0,2,3
07.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,15.5,0,0
07.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,20.5,0,0
07.08.2019 12:01:10,46.6480922,10.1893947,0.20,70,24.0,2,3
07.08.2019 16:01:09,46.6421307,10.1836092,1958.66,70,20.0,3.4,4
07.08.2019 20:00:35,46.6420387,10.1933639,2118.24,34,10.5,2.2,6
07.08.2019 22:00:12,46.6430217,10.1945676,2145.67,12,10.0,3.6,4
08.08.2019 00:00:33,46.6435698,10.1949543,2151.39,33,10.0,2,5
08.08.2019 04:01:09,46.6532499,10.2087325,-0.59,70,20.5,3,3
08.08.2019 08:00:35,46.6438070,10.1966599,2207.63,34,17.0,1.2,6
08.08.2019 12:01:09,46.6441537,10.1974232,2219.37,70,22.0,3.4,4
08.08.2019 16:00:33,46.6361561,10.2071453,2240.84,33,28.0,1.6,7
08.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,13.5,0,0
08.08.2019 22:01:07,46.6543000,10.1898968,1753.85,66,10.0,1.4,5
09.08.2019 00:00:16,46.6463220,10.1731250,1654.77,16,10.5,6.2,4
09.08.2019 04:01:10,46.6358018,10.2075906,0.20,70,8.5,5.8,3
09.08.2019 08:00:47,46.6516793,10.1910305,33.58,70,25.5,1.8,4
09.08.2019 12:01:04,46.6441473,10.1977571,2209.03,64,27.0,2.2,6
09.08.2019 16:01:09,46.6291924,10.2157828,-0.46,70,19.0,4.6,3
09.08.2019 20:00:33,46.6266037,10.2129122,2145.14,33,14.0,2,6
09.08.2019 22:00:11,46.6388166,10.2192841,2422.20,11,12.5,3,5
10.08.2019 00:00:36,46.6455310,10.2150359,2631.75,36,11.5,1,7
10.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,11.5,0,0
10.08.2019 08:01:04,46.6425604,10.1914285,2096.46,65,26.0,1.4,5
10.08.2019 12:00:36,46.6413891,10.1922533,2105.30,36,29.0,1.6,6
10.08.2019 16:01:00,46.6431395,10.1862615,1954.51,60,25.5,1,9
10.08.2019 20:00:35,46.6431955,10.1955741,2150.81,35,15.5,2,6
10.08.2019 22:00:33,46.6439140,10.1943171,2151.01,34,14.0,1.2,6
11.08.2019 00:00:33,46.6425356,10.1970553,2166.46,34,13.5,1.4,6
11.08.2019 04:01:07,46.6514308,10.1864840,0.52,70,22.5,2.6,3
11.08.2019 08:00:39,46.6484277,10.1933617,-0.63,70,29.5,3.6,3
11.08.2019 12:01:08,46.6309966,10.2080314,-0.09,70,30.0,8.2,3
11.08.2019 16:01:10,0.0000000,0.0000000,0.00,70,24.5,0,0
11.08.2019 20:01:10,46.6531496,10.1826549,1723.33,70,18.5,4,3
11.08.2019 22:00:33,46.6553392,10.1906100,1779.55,34,17.0,1.4,5
12.08.2019 00:00:50,46.6605719,10.2195436,2467.91,51,15.0,12,4
12.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,12.0,0,0
12.08.2019 08:00:36,46.6449759,10.1969487,2223.81,37,22.0,1.6,5
12.08.2019 12:01:08,46.6520490,10.2229581,0.28,70,14.0,3.4,3
12.08.2019 16:00:36,46.6358989,10.2079550,2243.09,37,18.0,2.2,6
12.08.2019 20:00:54,46.6379108,10.2011358,2200.98,55,16.5,3.2,5
12.08.2019 22:00:33,46.6430912,10.1942918,2143.88,35,8.5,1.4,5
13.08.2019 00:00:33,46.6438673,10.1930158,2129.78,35,7.0,1,8
13.08.2019 04:01:10,46.6445178,10.1954587,-0.11,70,21.0,2.8,3
13.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,28.5,0,0
13.08.2019 12:00:33,46.6414026,10.1941220,2116.25,35,16.5,2.6,5
13.08.2019 16:01:10,46.6395947,10.1901893,1808.21,70,20.0,2,4
13.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,10.0,0,0
13.08.2019 22:00:35,46.6431008,10.1940477,2140.12,36,6.5,1.4,6
14.08.2019 00:00:04,46.6426850,10.1951323,2142.51,6,5.5,2.4,4
14.08.2019 04:00:34,46.6398725,10.2039174,2286.56,36,23.0,1.8,5
14.08.2019 08:01:03,46.6377391,10.2098927,2335.92,65,22.0,2,5
14.08.2019 12:01:08,46.6360453,10.2128333,2319.87,69,18.5,6.2,5
14.08.2019 16:00:43,46.6379842,10.1993162,138.34,70,19.0,2.6,4
14.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,7.0,0,0
14.08.2019 22:00:34,46.6516019,10.2063511,2307.95,36,12.5,1.2,8
15.08.2019 00:00:35,46.6513601,10.2061892,2305.82,36,19.0,2.8,5
15.08.2019 04:00:33,46.6516126,10.2059106,2294.44,35,14.5,1.8,6
15.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,22.0,0,0
15.08.2019 12:00:35,46.6517521,10.2047158,2245.43,37,26.0,1.6,6
15.08.2019 16:00:33,46.6505199,10.2057216,2332.14,35,30.5,1.8,6
15.08.2019 20:00:35,46.6452486,10.2026995,2408.35,37,9.0,1.4,7
15.08.2019 22:00:18,46.6359121,10.2063924,2226.58,20,19.5,2,5
16.08.2019 00:00:51,46.6358651,10.2064196,2245.27,53,19.5,2.2,5
16.08.2019 04:00:34,46.6359258,10.2063818,2226.51,36,23.5,1,7
16.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,22.5,0,0
16.08.2019 12:00:33,46.6408993,10.1958363,2120.97,36,24.5,2.2,5
16.08.2019 16:01:09,46.6419693,10.1961846,2129.65,68,28.0,1.4,7
16.08.2019 20:01:09,46.6531711,10.1985762,-0.57,70,9.5,2.8,3
16.08.2019 22:01:10,0.0000000,0.0000000,0.00,70,11.0,0,0
17.08.2019 00:01:09,46.6559523,10.1751094,1803.21,70,22.0,34,4
17.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,8.5,0,0
17.08.2019 08:00:57,46.6527147,10.1814109,1735.97,70,27.0,3.4,4
17.08.2019 12:01:10,0.0000000,0.0000000,0.00,70,24.5,0,0
17.08.2019 16:00:35,46.6524751,10.1814511,1732.24,34,25.5,1.6,6
17.08.2019 20:01:09,46.6518980,10.1864787,1788.69,70,15.5,2.4,4
17.08.2019 22:00:33,46.6439165,10.1923591,2114.99,33,13.0,1.4,6
18.08.2019 00:00:35,46.6409847,10.1953032,2099.62,34,19.0,1.8,5
18.08.2019 04:01:09,46.6431853,10.2012035,2311.42,70,8.5,2.8,4
18.08.2019 08:01:10,46.6449077,10.1988344,2263.97,70,21.5,2.6,4
18.08.2019 12:00:33,46.6448593,10.1989188,2271.81,33,30.5,1.4,6
18.08.2019 16:01:08,46.6448029,10.1950361,2163.58,68,30.0,1.8,6
18.08.2019 20:01:10,46.6547622,10.1781175,1780.97,70,17.5,2.4,4
18.08.2019 22:01:04,46.6550676,10.1760818,1721.42,64,17.0,1.6,5
19.08.2019 00:01:05,46.6501144,10.1691278,-0.23,70,14.5,2.6,3
19.08.2019 04:01:01,46.6441283,10.1980575,2226.15,70,24.0,2.4,4
19.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,19.0,0,0
19.08.2019 12:01:10,0.0000000,0.0000000,0.00,70,25.0,0,0
19.08.2019 16:00:36,46.6388407,10.1969177,2088.20,36,25.0,1.8,7
19.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,11.5,0,0
19.08.2019 22:00:35,46.6634322,10.2087119,1852.92,35,8.0,1.4,6
20.08.2019 00:00:33,46.6441582,10.1962818,2195.51,34,10.0,1.2,7
20.08.2019 04:01:10,46.6382866,10.2019807,1770.89,70,11.0,1.8,4
20.08.2019 08:00:33,46.6381943,10.1991333,2102.43,34,27.0,5.4,5
20.08.2019 12:00:33,46.6394610,10.1973944,2104.21,34,24.5,1.2,7
20.08.2019 16:01:10,46.6607672,10.1994612,0.01,70,22.5,5.4,3
20.08.2019 20:00:53,46.6407135,10.1936605,2090.96,53,28.0,2.2,5
20.08.2019 22:00:33,46.6435675,10.1924440,2120.00,34,10.5,1.4,6
21.08.2019 00:01:03,46.6412394,10.1976008,2160.91,64,10.0,1.2,7
21.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,9.0,0,0
21.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,21.0,0,0
21.08.2019 12:00:48,46.6422792,10.1974905,1973.32,70,22.0,7.4,4
21.08.2019 16:00:35,46.6310549,10.2032512,2088.85,36,22.0,1.6,7
21.08.2019 20:00:34,46.6418834,10.1933326,2111.16,35,10.0,1.4,6
21.08.2019 22:00:33,46.6434290,10.1954743,2149.67,34,10.0,1.6,5
22.08.2019 00:00:36,46.6423617,10.1925445,2113.20,37,10.5,1,8
22.08.2019 04:00:33,46.6554659,10.1681058,1736.00,35,25.0,1.8,5
22.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,21.5,0,0
22.08.2019 12:00:33,46.6420954,10.1855976,1930.73,35,28.0,3,6
22.08.2019 16:00:36,46.6419355,10.1857768,1940.64,37,30.5,1,8
22.08.2019 20:00:33,46.6436420,10.1953340,2163.06,35,10.5,1.2,8
22.08.2019 22:00:11,46.6451356,10.2116126,2634.76,13,9.5,1.8,5
23.08.2019 00:00:33,46.6334387,10.2483298,2563.40,35,8.5,1.8,5
23.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,7.0,0,0
23.08.2019 08:00:33,46.6394423,10.2033387,2265.72,35,26.0,4.2,5
23.08.2019 12:01:07,46.6609677,10.2359037,-0.40,70,20.5,19.8,3
23.08.2019 16:00:36,46.6499222,10.2086466,2438.90,37,13.5,1.2,8
23.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,12.5,0,0
23.08.2019 22:01:07,46.6457095,10.2129518,-0.03,70,10.5,4.8,3
24.08.2019 00:00:35,46.6434969,10.1951006,2159.05,36,10.0,0.8,9
24.08.2019 04:00:35,46.6581491,10.1688856,1699.16,36,10.0,1.4,5
24.08.2019 08:00:35,46.6540569,10.1719599,1805.49,36,22.5,1.4,5
24.08.2019 12:00:33,46.6540199,10.1721811,1820.37,35,29.0,1.4,8
24.08.2019 16:00:35,46.6440043,10.1923111,2114.02,37,16.0,1.2,8
24.08.2019 20:00:33,46.6434778,10.1935726,2133.55,35,10.0,1.2,8
24.08.2019 22:00:13,46.6422263,10.1928144,2102.66,15,9.5,2,4
25.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,8.5,0,0
25.08.2019 04:01:10,0.0000000,0.0000000,0.00,70,11.0,0,0
25.08.2019 08:00:34,46.6306898,10.2015157,2019.91,36,21.5,3.2,5
25.08.2019 12:00:36,46.6307008,10.2016942,2017.38,38,33.0,2.6,6
25.08.2019 16:00:33,46.6420507,10.1962933,2145.86,36,22.0,2.8,5
25.08.2019 20:00:33,46.6438171,10.1952928,2168.06,33,10.0,1.6,6
25.08.2019 22:00:20,46.6386585,10.1839537,2167.85,53,11.0,4.8,3
26.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,11.0,0,0
26.08.2019 04:01:10,46.6463540,10.2042513,1856.32,70,7.5,3,4
26.08.2019 08:00:34,46.6450884,10.1987887,2272.50,34,17.5,2.4,7
26.08.2019 12:00:33,46.6447986,10.1988815,2271.31,33,30.0,1,7
26.08.2019 16:00:35,46.6417853,10.2051030,2377.28,34,17.5,1.4,6
26.08.2019 20:01:10,0.0000000,0.0000000,0.00,70,11.0,0,0
