id_activity;id_collar;acquisition_time;scts;origin_code;activity_mode_code;activity_mode_dt;activity_1;activity_2;temperature;activity_3
42580164;16961;2020-05-31T15:00:00Z;2021-04-01T07:13:12Z;C;1;300;11;1;27;
42580165;16961;2020-05-31T15:05:00Z;2021-04-01T07:13:12Z;C;1;300;6;0;26;
42580168;16961;2020-05-31T15:10:00Z;2021-04-01T07:13:12Z;C;1;300;19;9;26;
42580171;16961;2020-05-31T15:15:00Z;2021-04-01T07:13:12Z;C;1;300;110;122;26;
42580173;16961;2020-05-31T15:20:00Z;2021-04-01T07:13:12Z;C;1;300;116;109;25;
42580176;16961;2020-05-31T15:25:00Z;2021-04-01T07:13:12Z;C;1;300;116;85;25;
42580183;16961;2020-05-31T15:30:00Z;2021-04-01T07:13:12Z;C;1;300;99;87;25;
42580188;16961;2020-05-31T15:35:00Z;2021-04-01T07:13:12Z;C;1;300;42;44;24;
42580195;16961;2020-05-31T15:40:00Z;2021-04-01T07:13:12Z;C;1;300;64;29;24;
42580200;16961;2020-05-31T15:45:00Z;2021-04-01T07:13:12Z;C;1;300;76;72;23;
42580202;16961;2020-05-31T15:50:00Z;2021-04-01T07:13:12Z;C;1;300;107;113;22;
42580204;16961;2020-05-31T15:55:00Z;2021-04-01T07:13:12Z;C;1;300;82;59;22;
42580211;16961;2020-05-31T16:00:00Z;2021-04-01T07:13:12Z;C;1;300;78;51;23;
42580217;16961;2020-05-31T16:05:00Z;2021-04-01T07:13:12Z;C;1;300;93;86;23;
42580219;16961;2020-05-31T16:10:00Z;2021-04-01T07:13:12Z;C;1;300;107;79;22;
42535019;16961;2020-05-31T16:15:00Z;2021-04-01T07:13:12Z;C;1;300;92;66;22;
42535023;16961;2020-05-31T16:20:00Z;2021-04-01T07:13:12Z;C;1;300;111;77;22;
42535029;16961;2020-05-31T16:25:00Z;2021-04-01T07:13:12Z;C;1;300;24;17;22;
42535036;16961;2020-05-31T16:30:00Z;2021-04-01T07:13:12Z;C;1;300;90;80;22;
42535038;16961;2020-05-31T16:35:00Z;2021-04-01T07:13:12Z;C;1;300;99;89;21;
42535047;16961;2020-05-31T16:40:00Z;2021-04-01T07:13:12Z;C;1;300;137;129;21;
42535055;16961;2020-05-31T16:45:00Z;2021-04-01T07:13:12Z;C;1;300;137;127;21;
42535060;16961;2020-05-31T16:50:00Z;2021-04-01T07:13:12Z;C;1;300;146;140;21;
42535062;16961;2020-05-31T16:55:00Z;2021-04-01T07:13:12Z;C;1;300;111;106;21;
42535065;16961;2020-05-31T17:00:00Z;2021-04-01T07:13:12Z;C;1;300;79;78;21;
42535072;16961;2020-05-31T17:05:00Z;2021-04-01T07:13:12Z;C;1;300;130;125;21;
42535073;16961;2020-05-31T17:10:00Z;2021-04-01T07:13:12Z;C;1;300;133;138;20;
42535075;16961;2020-05-31T17:15:00Z;2021-04-01T07:13:12Z;C;1;300;125;132;20;
42535077;16961;2020-05-31T17:20:00Z;2021-04-01T07:13:12Z;C;1;300;139;144;20;
42535083;16961;2020-05-31T17:25:00Z;2021-04-01T07:13:12Z;C;1;300;139;146;19;
42535086;16961;2020-05-31T17:30:00Z;2021-04-01T07:13:12Z;C;1;300;144;163;19;
42535088;16961;2020-05-31T17:35:00Z;2021-04-01T07:13:12Z;C;1;300;146;151;19;
42535091;16961;2020-05-31T17:40:00Z;2021-04-01T07:13:12Z;C;1;300;130;117;19;
42535096;16961;2020-05-31T17:45:00Z;2021-04-01T07:13:12Z;C;1;300;135;131;18;
42535099;16961;2020-05-31T17:50:00Z;2021-04-01T07:13:12Z;C;1;300;132;137;18;
42535104;16961;2020-05-31T17:55:00Z;2021-04-01T07:13:12Z;C;1;300;94;86;18;
42535106;16961;2020-05-31T18:00:00Z;2021-04-01T07:13:12Z;C;1;300;142;122;19;
42535110;16961;2020-05-31T18:05:00Z;2021-04-01T07:13:12Z;C;1;300;118;120;19;
42535113;16961;2020-05-31T18:10:00Z;2021-04-01T07:13:12Z;C;1;300;123;137;19;
42535116;16961;2020-05-31T18:15:00Z;2021-04-01T07:13:12Z;C;1;300;127;118;19;
42535122;16961;2020-05-31T18:20:00Z;2021-04-01T07:13:12Z;C;1;300;138;128;18;
42535126;16961;2020-05-31T18:25:00Z;2021-04-01T07:13:12Z;C;1;300;118;124;18;
42535130;16961;2020-05-31T18:30:00Z;2021-04-01T07:13:12Z;C;1;300;116;118;18;
42535134;16961;2020-05-31T18:35:00Z;2021-04-01T07:13:12Z;C;1;300;102;81;18;
42535136;16961;2020-05-31T18:45:00Z;2021-04-01T07:13:12Z;C;1;300;104;83;17;
42535140;16961;2020-05-31T18:50:00Z;2021-04-01T07:13:12Z;C;1;300;96;72;17;
42535143;16961;2020-05-31T18:55:00Z;2021-04-01T07:13:12Z;C;1;300;105;73;16;
42535150;16961;2020-05-31T19:00:00Z;2021-04-01T07:13:12Z;C;1;300;85;66;16;
42535152;16961;2020-05-31T19:05:00Z;2021-04-01T07:13:12Z;C;1;300;93;83;18;
42535155;16961;2020-05-31T19:10:00Z;2021-04-01T07:13:12Z;C;1;300;55;46;16;
42535161;16961;2020-05-31T19:15:00Z;2021-04-01T07:13:12Z;C;1;300;111;100;16;
42535169;16961;2020-05-31T19:20:00Z;2021-04-01T07:13:12Z;C;1;300;108;113;16;
42535172;16961;2020-05-31T19:25:00Z;2021-04-01T07:13:12Z;C;1;300;112;106;16;
42535179;16961;2020-05-31T19:30:00Z;2021-04-01T07:13:12Z;C;1;300;130;121;16;
42535181;16961;2020-05-31T19:35:00Z;2021-04-01T07:13:12Z;C;1;300;112;116;16;
42535183;16961;2020-05-31T19:40:00Z;2021-04-01T07:13:12Z;C;1;300;89;84;16;
42535185;16961;2020-05-31T19:45:00Z;2021-04-01T07:13:12Z;C;1;300;108;72;15;
42535187;16961;2020-05-31T19:50:00Z;2021-04-01T07:13:12Z;C;1;300;109;104;15;
42535201;16961;2020-05-31T19:55:00Z;2021-04-01T07:13:12Z;C;1;300;70;73;15;
42535202;16961;2020-05-31T20:00:00Z;2021-04-01T07:13:12Z;C;1;300;14;0;15;
42535204;16961;2020-05-31T20:05:00Z;2021-04-01T07:13:12Z;C;1;300;10;0;15;
42535208;16961;2020-05-31T20:10:00Z;2021-04-01T07:13:12Z;C;1;300;13;0;15;
42535216;16961;2020-05-31T20:15:00Z;2021-04-01T07:13:12Z;C;1;300;11;0;15;
42535218;16961;2020-05-31T20:20:00Z;2021-04-01T07:13:12Z;C;1;300;11;0;16;
42535227;16961;2020-05-31T20:25:00Z;2021-04-01T07:13:12Z;C;1;300;9;0;15;
42535233;16961;2020-05-31T20:30:00Z;2021-04-01T07:13:12Z;C;1;300;8;0;15;
42535237;16961;2020-05-31T20:35:00Z;2021-04-01T07:13:12Z;C;1;300;8;0;15;
42535240;16961;2020-05-31T20:40:00Z;2021-04-01T07:13:12Z;C;1;300;7;0;15;
42535246;16961;2020-05-31T20:45:00Z;2021-04-01T07:13:12Z;C;1;300;10;0;14;
42535251;16961;2020-05-31T20:50:00Z;2021-04-01T07:13:12Z;C;1;300;8;0;14;
42535254;16961;2020-05-31T20:55:00Z;2021-04-01T07:13:12Z;C;1;300;9;0;14;
42535257;16961;2020-05-31T21:00:00Z;2021-04-01T07:13:12Z;C;1;300;4;0;14;
42535259;16961;2020-05-31T21:05:00Z;2021-04-01T07:13:12Z;C;1;300;5;0;14;
42535261;16961;2020-05-31T21:10:00Z;2021-04-01T07:13:12Z;C;1;300;7;0;14;
42535264;16961;2020-05-31T21:15:00Z;2021-04-01T07:13:12Z;C;1;300;14;0;14;
42535267;16961;2020-05-31T21:20:00Z;2021-04-01T07:13:12Z;C;1;300;23;2;14;
42535269;16961;2020-05-31T21:25:00Z;2021-04-01T07:13:12Z;C;1;300;31;12;14;
42535272;16961;2020-05-31T21:30:00Z;2021-04-01T07:13:12Z;C;1;300;9;0;13;
42535274;16961;2020-05-31T21:35:00Z;2021-04-01T07:13:12Z;C;1;300;51;27;13;
42535276;16961;2020-05-31T21:40:00Z;2021-04-01T07:13:12Z;C;1;300;106;99;13;
42535284;16961;2020-05-31T21:45:00Z;2021-04-01T07:13:12Z;C;1;300;106;102;13;
42535290;16961;2020-05-31T21:50:00Z;2021-04-01T07:13:12Z;C;1;300;133;107;13;
42535296;16961;2020-05-31T21:55:00Z;2021-04-01T07:13:12Z;C;1;300;120;132;13;
42535305;16961;2020-05-31T22:00:00Z;2021-04-01T07:13:12Z;C;1;300;99;150;13;
42535307;16961;2020-05-31T22:05:00Z;2021-04-01T07:13:12Z;C;1;300;118;126;13;
42535309;16961;2020-05-31T22:10:00Z;2021-04-01T07:13:12Z;C;1;300;126;123;13;
42535311;16961;2020-05-31T22:15:00Z;2021-04-01T07:13:12Z;C;1;300;120;125;13;
42535316;16961;2020-05-31T22:20:00Z;2021-04-01T07:13:12Z;C;1;300;125;117;13;
42535318;16961;2020-05-31T22:25:00Z;2021-04-01T07:13:12Z;C;1;300;144;143;13;
42535326;16961;2020-05-31T22:30:00Z;2021-04-01T07:13:12Z;C;1;300;108;71;14;
42535328;16961;2020-05-31T22:35:00Z;2021-04-01T07:13:12Z;C;1;300;82;41;14;
42535334;16961;2020-05-31T22:40:00Z;2021-04-01T07:13:12Z;C;1;300;84;44;14;
42535336;16961;2020-05-31T22:45:00Z;2021-04-01T07:13:12Z;C;1;300;110;113;14;
42535340;16961;2020-05-31T22:50:00Z;2021-04-01T07:13:12Z;C;1;300;103;127;14;
42535342;16961;2020-05-31T22:55:00Z;2021-04-01T07:13:12Z;C;1;300;104;95;14;
42535346;16961;2020-05-31T23:00:00Z;2021-04-01T07:13:12Z;C;1;300;129;119;15;
42535347;16961;2020-05-31T23:05:00Z;2021-04-01T07:13:12Z;C;1;300;95;87;14;
42535352;16961;2020-05-31T23:10:00Z;2021-04-01T07:13:12Z;C;1;300;103;109;14;
42535365;16961;2020-05-31T23:15:00Z;2021-04-01T07:13:12Z;C;1;300;53;61;14;
42535367;16961;2020-05-31T23:20:00Z;2021-04-01T07:13:12Z;C;1;300;6;0;13;
42535369;16961;2020-05-31T23:25:00Z;2021-04-01T07:13:12Z;C;1;300;8;0;13;
42535371;16961;2020-05-31T23:30:00Z;2021-04-01T07:13:12Z;C;1;300;5;0;13;
42535374;16961;2020-05-31T23:35:00Z;2021-04-01T07:13:12Z;C;1;300;5;0;13;
42535377;16961;2020-05-31T23:40:00Z;2021-04-01T07:13:12Z;C;1;300;5;0;13;
42535381;16961;2020-05-31T23:45:00Z;2021-04-01T07:13:12Z;C;1;300;6;0;13;
42535388;16961;2020-05-31T23:50:00Z;2021-04-01T07:13:12Z;C;1;300;4;0;13;
42535391;16961;2020-05-31T23:55:00Z;2021-04-01T07:13:12Z;C;1;300;3;0;13;
42535396;16961;2020-06-01T00:00:00Z;2021-04-01T07:13:12Z;C;1;300;23;12;13;
42535398;16961;2020-06-01T00:05:00Z;2021-04-01T07:13:12Z;C;1;300;11;7;13;
42535399;16961;2020-06-01T00:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42535401;16961;2020-06-01T00:15:00Z;2021-04-01T07:13:12Z;C;1;300;7;0;13;
42535403;16961;2020-06-01T00:20:00Z;2021-04-01T07:13:12Z;C;1;300;9;0;13;
42535408;16961;2020-06-01T00:25:00Z;2021-04-01T07:13:12Z;C;1;300;5;0;13;
42535410;16961;2020-06-01T00:30:00Z;2021-04-01T07:13:12Z;C;1;300;4;0;13;
42535413;16961;2020-06-01T00:35:00Z;2021-04-01T07:13:12Z;C;1;300;4;0;13;
42535416;16961;2020-06-01T00:40:00Z;2021-04-01T07:13:12Z;C;1;300;9;0;13;
42535421;16961;2020-06-01T00:45:00Z;2021-04-01T07:13:12Z;C;1;300;12;0;13;
42535425;16961;2020-06-01T00:50:00Z;2021-04-01T07:13:12Z;C;1;300;19;3;13;
42535426;16961;2020-06-01T00:55:00Z;2021-04-01T07:13:12Z;C;1;300;95;95;13;
42535433;16961;2020-06-01T01:00:00Z;2021-04-01T07:13:12Z;C;1;300;102;98;13;
42535435;16961;2020-06-01T01:10:00Z;2021-04-01T07:13:12Z;C;1;300;113;109;13;
42535439;16961;2020-06-01T01:15:00Z;2021-04-01T07:13:12Z;C;1;300;100;96;13;
42535445;16961;2020-06-01T01:20:00Z;2021-04-01T07:13:12Z;C;1;300;47;40;13;
42535446;16961;2020-06-01T01:25:00Z;2021-04-01T07:13:12Z;C;1;300;47;15;13;
42535455;16961;2020-06-01T01:30:00Z;2021-04-01T07:13:12Z;C;1;300;43;25;13;
42535461;16961;2020-06-01T01:35:00Z;2021-04-01T07:13:12Z;C;1;300;76;60;13;
42535463;16961;2020-06-01T01:40:00Z;2021-04-01T07:13:12Z;C;1;300;86;62;13;
42535466;16961;2020-06-01T01:45:00Z;2021-04-01T07:13:12Z;C;1;300;88;82;13;
42535468;16961;2020-06-01T01:50:00Z;2021-04-01T07:13:12Z;C;1;300;94;57;12;
42535472;16961;2020-06-01T01:55:00Z;2021-04-01T07:13:12Z;C;1;300;95;59;12;
42535474;16961;2020-06-01T02:00:00Z;2021-04-01T07:13:12Z;C;1;300;72;41;13;
42535478;16961;2020-06-01T02:05:00Z;2021-04-01T07:13:12Z;C;1;300;84;59;12;
42535480;16961;2020-06-01T02:10:00Z;2021-04-01T07:13:12Z;C;1;300;79;74;12;
42535484;16961;2020-06-01T02:15:00Z;2021-04-01T07:13:12Z;C;1;300;83;62;12;
42535495;16961;2020-06-01T02:20:00Z;2021-04-01T07:13:12Z;C;1;300;117;109;12;
42535501;16961;2020-06-01T02:25:00Z;2021-04-01T07:13:12Z;C;1;300;123;126;12;
42535505;16961;2020-06-01T02:30:00Z;2021-04-01T07:13:12Z;C;1;300;130;133;12;
42535508;16961;2020-06-01T02:35:00Z;2021-04-01T07:13:12Z;C;1;300;116;117;12;
42535510;16961;2020-06-01T02:40:00Z;2021-04-01T07:13:12Z;C;1;300;109;94;12;
42535514;16961;2020-06-01T02:45:00Z;2021-04-01T07:13:12Z;C;1;300;99;94;12;
42535521;16961;2020-06-01T02:50:00Z;2021-04-01T07:13:12Z;C;1;300;81;67;12;
42535523;16961;2020-06-01T02:55:00Z;2021-04-01T07:13:12Z;C;1;300;102;83;11;
42535525;16961;2020-06-01T03:00:00Z;2021-04-01T07:13:12Z;C;1;300;120;111;12;
42535528;16961;2020-06-01T03:05:00Z;2021-04-01T07:13:12Z;C;1;300;124;124;13;
42535529;16961;2020-06-01T03:10:00Z;2021-04-01T07:13:12Z;C;1;300;137;129;12;
42535532;16961;2020-06-01T03:15:00Z;2021-04-01T07:13:12Z;C;1;300;118;123;12;
42535539;16961;2020-06-01T03:20:00Z;2021-04-01T07:13:12Z;C;1;300;135;142;12;
42535542;16961;2020-06-01T03:25:00Z;2021-04-01T07:13:12Z;C;1;300;143;135;12;
42535545;16961;2020-06-01T03:30:00Z;2021-04-01T07:13:12Z;C;1;300;133;139;12;
